[2025-12-07 10:44:53] local.INFO: unitWiseDepartment called {"unit_id":"1","count":2} 
#5 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Database\Query\Builder.php(2413): Illuminate\Database\Connection->select('select count(*)...', Array, true)
#6 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Database\Query\Builder.php(2402): Illuminate\Database\Query\Builder->runSelect()
#7 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Database\Query\Builder.php(2936): Illuminate\Database\Query\Builder->Illuminate\Database\Query\{closure}()
#8 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Database\Query\Builder.php(2401): Illuminate\Database\Query\Builder->onceWithColumns(Array, Object(Closure))
#9 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Database\Query\Builder.php(2863): Illuminate\Database\Query\Builder->get(Array)
#10 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Database\Query\Builder.php(2791): Illuminate\Database\Query\Builder->aggregate('count', Array)
#11 D:\MYProject\htdocs\VMS\vendor\yajra\laravel-datatables-oracle\src\QueryDataTable.php(215): Illuminate\Database\Query\Builder->count()
#12 D:\MYProject\htdocs\VMS\vendor\yajra\laravel-datatables-oracle\src\QueryDataTable.php(200): Yajra\DataTables\QueryDataTable->count()
#13 D:\MYProject\htdocs\VMS\vendor\yajra\laravel-datatables-oracle\src\DataTableAbstract.php(705): Yajra\DataTables\QueryDataTable->filteredCount()
#14 D:\MYProject\htdocs\VMS\vendor\yajra\laravel-datatables-oracle\src\QueryDataTable.php(142): Yajra\DataTables\DataTableAbstract->filterRecords()
#15 D:\MYProject\htdocs\VMS\vendor\yajra\laravel-datatables-oracle\src\QueryDataTable.php(99): Yajra\DataTables\QueryDataTable->prepareQuery()
#16 D:\MYProject\htdocs\VMS\app\Http\Controllers\LocationController.php(78): Yajra\DataTables\QueryDataTable->make(true)
#17 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Routing\Controller.php(54): App\Http\Controllers\LocationController->data(Object(Illuminate\Http\Request))
#18 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Routing\ControllerDispatcher.php(45): Illuminate\Routing\Controller->callAction('data', Array)
#19 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Routing\Route.php(261): Illuminate\Routing\ControllerDispatcher->dispatch(Object(Illuminate\Routing\Route), Object(App\Http\Controllers\LocationController), 'data')
#20 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Routing\Route.php(205): Illuminate\Routing\Route->runController()
#21 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Routing\Router.php(721): Illuminate\Routing\Route->run()
#22 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Pipeline\Pipeline.php(128): Illuminate\Routing\Router->Illuminate\Routing\{closure}(Object(Illuminate\Http\Request))
#23 D:\MYProject\htdocs\VMS\app\Http\Middleware\PreventBackHistory.php(21): Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}(Object(Illuminate\Http\Request))
#24 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Pipeline\Pipeline.php(167): App\Http\Middleware\PreventBackHistory->handle(Object(Illuminate\Http\Request), Object(Closure))
#25 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Routing\Middleware\SubstituteBindings.php(50): Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}(Object(Illuminate\Http\Request))
#26 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Pipeline\Pipeline.php(167): Illuminate\Routing\Middleware\SubstituteBindings->handle(Object(Illuminate\Http\Request), Object(Closure))
#27 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Foundation\Http\Middleware\VerifyCsrfToken.php(78): Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}(Object(Illuminate\Http\Request))
#28 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Pipeline\Pipeline.php(167): Illuminate\Foundation\Http\Middleware\VerifyCsrfToken->handle(Object(Illuminate\Http\Request), Object(Closure))
#29 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\View\Middleware\ShareErrorsFromSession.php(49): Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}(Object(Illuminate\Http\Request))
#30 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Pipeline\Pipeline.php(167): Illuminate\View\Middleware\ShareErrorsFromSession->handle(Object(Illuminate\Http\Request), Object(Closure))
#31 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Session\Middleware\StartSession.php(121): Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}(Object(Illuminate\Http\Request))
#32 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Session\Middleware\StartSession.php(64): Illuminate\Session\Middleware\StartSession->handleStatefulRequest(Object(Illuminate\Http\Request), Object(Illuminate\Session\Store), Object(Closure))
#33 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Pipeline\Pipeline.php(167): Illuminate\Session\Middleware\StartSession->handle(Object(Illuminate\Http\Request), Object(Closure))
#34 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Cookie\Middleware\AddQueuedCookiesToResponse.php(37): Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}(Object(Illuminate\Http\Request))
#35 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Pipeline\Pipeline.php(167): Illuminate\Cookie\Middleware\AddQueuedCookiesToResponse->handle(Object(Illuminate\Http\Request), Object(Closure))
#36 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Cookie\Middleware\EncryptCookies.php(67): Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}(Object(Illuminate\Http\Request))
#37 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Pipeline\Pipeline.php(167): Illuminate\Cookie\Middleware\EncryptCookies->handle(Object(Illuminate\Http\Request), Object(Closure))
#38 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Pipeline\Pipeline.php(103): Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}(Object(Illuminate\Http\Request))
#39 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Routing\Router.php(719): Illuminate\Pipeline\Pipeline->then(Object(Closure))
#40 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Routing\Router.php(698): Illuminate\Routing\Router->runRouteWithinStack(Object(Illuminate\Routing\Route), Object(Illuminate\Http\Request))
#41 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Routing\Router.php(662): Illuminate\Routing\Router->runRoute(Object(Illuminate\Http\Request), Object(Illuminate\Routing\Route))
#42 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Routing\Router.php(651): Illuminate\Routing\Router->dispatchToRoute(Object(Illuminate\Http\Request))
#43 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Foundation\Http\Kernel.php(167): Illuminate\Routing\Router->dispatch(Object(Illuminate\Http\Request))
#44 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Pipeline\Pipeline.php(128): Illuminate\Foundation\Http\Kernel->Illuminate\Foundation\Http\{closure}(Object(Illuminate\Http\Request))
#45 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Foundation\Http\Middleware\TransformsRequest.php(21): Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}(Object(Illuminate\Http\Request))
#46 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Foundation\Http\Middleware\ConvertEmptyStringsToNull.php(31): Illuminate\Foundation\Http\Middleware\TransformsRequest->handle(Object(Illuminate\Http\Request), Object(Closure))
#47 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Pipeline\Pipeline.php(167): Illuminate\Foundation\Http\Middleware\ConvertEmptyStringsToNull->handle(Object(Illuminate\Http\Request), Object(Closure))
#48 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Foundation\Http\Middleware\TransformsRequest.php(21): Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}(Object(Illuminate\Http\Request))
#49 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Foundation\Http\Middleware\TrimStrings.php(40): Illuminate\Foundation\Http\Middleware\TransformsRequest->handle(Object(Illuminate\Http\Request), Object(Closure))
#50 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Pipeline\Pipeline.php(167): Illuminate\Foundation\Http\Middleware\TrimStrings->handle(Object(Illuminate\Http\Request), Object(Closure))
#51 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Foundation\Http\Middleware\ValidatePostSize.php(27): Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}(Object(Illuminate\Http\Request))
#52 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Pipeline\Pipeline.php(167): Illuminate\Foundation\Http\Middleware\ValidatePostSize->handle(Object(Illuminate\Http\Request), Object(Closure))
#53 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Foundation\Http\Middleware\PreventRequestsDuringMaintenance.php(86): Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}(Object(Illuminate\Http\Request))
#54 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Pipeline\Pipeline.php(167): Illuminate\Foundation\Http\Middleware\PreventRequestsDuringMaintenance->handle(Object(Illuminate\Http\Request), Object(Closure))
#55 D:\MYProject\htdocs\VMS\vendor\fruitcake\laravel-cors\src\HandleCors.php(38): Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}(Object(Illuminate\Http\Request))
#56 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Pipeline\Pipeline.php(167): Fruitcake\Cors\HandleCors->handle(Object(Illuminate\Http\Request), Object(Closure))
#57 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Http\Middleware\TrustProxies.php(39): Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}(Object(Illuminate\Http\Request))
#58 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Pipeline\Pipeline.php(167): Illuminate\Http\Middleware\TrustProxies->handle(Object(Illuminate\Http\Request), Object(Closure))
#59 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Pipeline\Pipeline.php(103): Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}(Object(Illuminate\Http\Request))
#60 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Foundation\Http\Kernel.php(142): Illuminate\Pipeline\Pipeline->then(Object(Closure))
#61 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Foundation\Http\Kernel.php(111): Illuminate\Foundation\Http\Kernel->sendRequestThroughRouter(Object(Illuminate\Http\Request))
#62 D:\MYProject\htdocs\VMS\index.php(51): Illuminate\Foundation\Http\Kernel->handle(Object(Illuminate\Http\Request))
#63 {main}

Next Doctrine\DBAL\Driver\PDO\Exception: SQLSTATE[42S22]: Column not found: 1054 Unknown column 'locations.unit_name' in 'where clause' in D:\MYProject\htdocs\VMS\vendor\doctrine\dbal\lib\Doctrine\DBAL\Driver\PDO\Exception.php:18
Stack trace:
#0 D:\MYProject\htdocs\VMS\vendor\doctrine\dbal\lib\Doctrine\DBAL\Driver\PDOConnection.php(83): Doctrine\DBAL\Driver\PDO\Exception::new(Object(PDOException))
#1 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Database\Connection.php(368): Doctrine\DBAL\Driver\PDOConnection->prepare('select count(*)...')
#2 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Database\Connection.php(705): Illuminate\Database\Connection->Illuminate\Database\{closure}('select count(*)...', Array)
#3 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Database\Connection.php(672): Illuminate\Database\Connection->runQueryCallback('select count(*)...', Array, Object(Closure))
#4 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Database\Connection.php(359): Illuminate\Database\Connection->run('select count(*)...', Array, Object(Closure))
#5 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Database\Query\Builder.php(2413): Illuminate\Database\Connection->select('select count(*)...', Array, true)
#6 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Database\Query\Builder.php(2402): Illuminate\Database\Query\Builder->runSelect()
#7 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Database\Query\Builder.php(2936): Illuminate\Database\Query\Builder->Illuminate\Database\Query\{closure}()
#8 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Database\Query\Builder.php(2401): Illuminate\Database\Query\Builder->onceWithColumns(Array, Object(Closure))
#9 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Database\Query\Builder.php(2863): Illuminate\Database\Query\Builder->get(Array)
#10 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Database\Query\Builder.php(2791): Illuminate\Database\Query\Builder->aggregate('count', Array)
#11 D:\MYProject\htdocs\VMS\vendor\yajra\laravel-datatables-oracle\src\QueryDataTable.php(215): Illuminate\Database\Query\Builder->count()
#12 D:\MYProject\htdocs\VMS\vendor\yajra\laravel-datatables-oracle\src\QueryDataTable.php(200): Yajra\DataTables\QueryDataTable->count()
#13 D:\MYProject\htdocs\VMS\vendor\yajra\laravel-datatables-oracle\src\DataTableAbstract.php(705): Yajra\DataTables\QueryDataTable->filteredCount()
#14 D:\MYProject\htdocs\VMS\vendor\yajra\laravel-datatables-oracle\src\QueryDataTable.php(142): Yajra\DataTables\DataTableAbstract->filterRecords()
#15 D:\MYProject\htdocs\VMS\vendor\yajra\laravel-datatables-oracle\src\QueryDataTable.php(99): Yajra\DataTables\QueryDataTable->prepareQuery()
#16 D:\MYProject\htdocs\VMS\app\Http\Controllers\LocationController.php(78): Yajra\DataTables\QueryDataTable->make(true)
#17 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Routing\Controller.php(54): App\Http\Controllers\LocationController->data(Object(Illuminate\Http\Request))
#18 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Routing\ControllerDispatcher.php(45): Illuminate\Routing\Controller->callAction('data', Array)
#19 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Routing\Route.php(261): Illuminate\Routing\ControllerDispatcher->dispatch(Object(Illuminate\Routing\Route), Object(App\Http\Controllers\LocationController), 'data')
#20 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Routing\Route.php(205): Illuminate\Routing\Route->runController()
#21 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Routing\Router.php(721): Illuminate\Routing\Route->run()
#22 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Pipeline\Pipeline.php(128): Illuminate\Routing\Router->Illuminate\Routing\{closure}(Object(Illuminate\Http\Request))
#23 D:\MYProject\htdocs\VMS\app\Http\Middleware\PreventBackHistory.php(21): Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}(Object(Illuminate\Http\Request))
#24 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Pipeline\Pipeline.php(167): App\Http\Middleware\PreventBackHistory->handle(Object(Illuminate\Http\Request), Object(Closure))
#25 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Routing\Middleware\SubstituteBindings.php(50): Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}(Object(Illuminate\Http\Request))
#26 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Pipeline\Pipeline.php(167): Illuminate\Routing\Middleware\SubstituteBindings->handle(Object(Illuminate\Http\Request), Object(Closure))
#27 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Foundation\Http\Middleware\VerifyCsrfToken.php(78): Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}(Object(Illuminate\Http\Request))
#28 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Pipeline\Pipeline.php(167): Illuminate\Foundation\Http\Middleware\VerifyCsrfToken->handle(Object(Illuminate\Http\Request), Object(Closure))
#29 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\View\Middleware\ShareErrorsFromSession.php(49): Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}(Object(Illuminate\Http\Request))
#30 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Pipeline\Pipeline.php(167): Illuminate\View\Middleware\ShareErrorsFromSession->handle(Object(Illuminate\Http\Request), Object(Closure))
#31 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Session\Middleware\StartSession.php(121): Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}(Object(Illuminate\Http\Request))
#32 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Session\Middleware\StartSession.php(64): Illuminate\Session\Middleware\StartSession->handleStatefulRequest(Object(Illuminate\Http\Request), Object(Illuminate\Session\Store), Object(Closure))
#33 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Pipeline\Pipeline.php(167): Illuminate\Session\Middleware\StartSession->handle(Object(Illuminate\Http\Request), Object(Closure))
#34 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Cookie\Middleware\AddQueuedCookiesToResponse.php(37): Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}(Object(Illuminate\Http\Request))
#35 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Pipeline\Pipeline.php(167): Illuminate\Cookie\Middleware\AddQueuedCookiesToResponse->handle(Object(Illuminate\Http\Request), Object(Closure))
#36 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Cookie\Middleware\EncryptCookies.php(67): Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}(Object(Illuminate\Http\Request))
#37 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Pipeline\Pipeline.php(167): Illuminate\Cookie\Middleware\EncryptCookies->handle(Object(Illuminate\Http\Request), Object(Closure))
#38 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Pipeline\Pipeline.php(103): Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}(Object(Illuminate\Http\Request))
#39 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Routing\Router.php(719): Illuminate\Pipeline\Pipeline->then(Object(Closure))
#40 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Routing\Router.php(698): Illuminate\Routing\Router->runRouteWithinStack(Object(Illuminate\Routing\Route), Object(Illuminate\Http\Request))
#41 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Routing\Router.php(662): Illuminate\Routing\Router->runRoute(Object(Illuminate\Http\Request), Object(Illuminate\Routing\Route))
#42 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Routing\Router.php(651): Illuminate\Routing\Router->dispatchToRoute(Object(Illuminate\Http\Request))
#43 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Foundation\Http\Kernel.php(167): Illuminate\Routing\Router->dispatch(Object(Illuminate\Http\Request))
#44 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Pipeline\Pipeline.php(128): Illuminate\Foundation\Http\Kernel->Illuminate\Foundation\Http\{closure}(Object(Illuminate\Http\Request))
#45 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Foundation\Http\Middleware\TransformsRequest.php(21): Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}(Object(Illuminate\Http\Request))
#46 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Foundation\Http\Middleware\ConvertEmptyStringsToNull.php(31): Illuminate\Foundation\Http\Middleware\TransformsRequest->handle(Object(Illuminate\Http\Request), Object(Closure))
#47 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Pipeline\Pipeline.php(167): Illuminate\Foundation\Http\Middleware\ConvertEmptyStringsToNull->handle(Object(Illuminate\Http\Request), Object(Closure))
#48 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Foundation\Http\Middleware\TransformsRequest.php(21): Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}(Object(Illuminate\Http\Request))
#49 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Foundation\Http\Middleware\TrimStrings.php(40): Illuminate\Foundation\Http\Middleware\TransformsRequest->handle(Object(Illuminate\Http\Request), Object(Closure))
#50 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Pipeline\Pipeline.php(167): Illuminate\Foundation\Http\Middleware\TrimStrings->handle(Object(Illuminate\Http\Request), Object(Closure))
#51 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Foundation\Http\Middleware\ValidatePostSize.php(27): Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}(Object(Illuminate\Http\Request))
#52 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Pipeline\Pipeline.php(167): Illuminate\Foundation\Http\Middleware\ValidatePostSize->handle(Object(Illuminate\Http\Request), Object(Closure))
#53 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Foundation\Http\Middleware\PreventRequestsDuringMaintenance.php(86): Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}(Object(Illuminate\Http\Request))
#54 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Pipeline\Pipeline.php(167): Illuminate\Foundation\Http\Middleware\PreventRequestsDuringMaintenance->handle(Object(Illuminate\Http\Request), Object(Closure))
#55 D:\MYProject\htdocs\VMS\vendor\fruitcake\laravel-cors\src\HandleCors.php(38): Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}(Object(Illuminate\Http\Request))
#56 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Pipeline\Pipeline.php(167): Fruitcake\Cors\HandleCors->handle(Object(Illuminate\Http\Request), Object(Closure))
#57 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Http\Middleware\TrustProxies.php(39): Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}(Object(Illuminate\Http\Request))
#58 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Pipeline\Pipeline.php(167): Illuminate\Http\Middleware\TrustProxies->handle(Object(Illuminate\Http\Request), Object(Closure))
#59 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Pipeline\Pipeline.php(103): Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}(Object(Illuminate\Http\Request))
#60 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Foundation\Http\Kernel.php(142): Illuminate\Pipeline\Pipeline->then(Object(Closure))
#61 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Foundation\Http\Kernel.php(111): Illuminate\Foundation\Http\Kernel->sendRequestThroughRouter(Object(Illuminate\Http\Request))
#62 D:\MYProject\htdocs\VMS\index.php(51): Illuminate\Foundation\Http\Kernel->handle(Object(Illuminate\Http\Request))
#63 {main}

Next Illuminate\Database\QueryException: SQLSTATE[42S22]: Column not found: 1054 Unknown column 'locations.unit_name' in 'where clause' (SQL: select count(*) as aggregate from `locations` left join `units` on `locations`.`unit_id` = `units`.`id` where `locations`.`deleted_at` is null and (LOWER(`locations`.`location_name`) LIKE %sd% or LOWER(`locations`.`unit_name`) LIKE %sd% or LOWER(`locations`.`address`) LIKE %sd%)) in D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Database\Connection.php:712
Stack trace:
#0 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Database\Connection.php(672): Illuminate\Database\Connection->runQueryCallback('select count(*)...', Array, Object(Closure))
#1 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Database\Connection.php(359): Illuminate\Database\Connection->run('select count(*)...', Array, Object(Closure))
#2 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Database\Query\Builder.php(2413): Illuminate\Database\Connection->select('select count(*)...', Array, true)
#3 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Database\Query\Builder.php(2402): Illuminate\Database\Query\Builder->runSelect()
#4 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Database\Query\Builder.php(2936): Illuminate\Database\Query\Builder->Illuminate\Database\Query\{closure}()
#5 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Database\Query\Builder.php(2401): Illuminate\Database\Query\Builder->onceWithColumns(Array, Object(Closure))
#6 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Database\Query\Builder.php(2863): Illuminate\Database\Query\Builder->get(Array)
#7 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Database\Query\Builder.php(2791): Illuminate\Database\Query\Builder->aggregate('count', Array)
#8 D:\MYProject\htdocs\VMS\vendor\yajra\laravel-datatables-oracle\src\QueryDataTable.php(215): Illuminate\Database\Query\Builder->count()
#9 D:\MYProject\htdocs\VMS\vendor\yajra\laravel-datatables-oracle\src\QueryDataTable.php(200): Yajra\DataTables\QueryDataTable->count()
#10 D:\MYProject\htdocs\VMS\vendor\yajra\laravel-datatables-oracle\src\DataTableAbstract.php(705): Yajra\DataTables\QueryDataTable->filteredCount()
#11 D:\MYProject\htdocs\VMS\vendor\yajra\laravel-datatables-oracle\src\QueryDataTable.php(142): Yajra\DataTables\DataTableAbstract->filterRecords()
#12 D:\MYProject\htdocs\VMS\vendor\yajra\laravel-datatables-oracle\src\QueryDataTable.php(99): Yajra\DataTables\QueryDataTable->prepareQuery()
#13 D:\MYProject\htdocs\VMS\app\Http\Controllers\LocationController.php(78): Yajra\DataTables\QueryDataTable->make(true)
#14 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Routing\Controller.php(54): App\Http\Controllers\LocationController->data(Object(Illuminate\Http\Request))
#15 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Routing\ControllerDispatcher.php(45): Illuminate\Routing\Controller->callAction('data', Array)
#16 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Routing\Route.php(261): Illuminate\Routing\ControllerDispatcher->dispatch(Object(Illuminate\Routing\Route), Object(App\Http\Controllers\LocationController), 'data')
#17 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Routing\Route.php(205): Illuminate\Routing\Route->runController()
#18 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Routing\Router.php(721): Illuminate\Routing\Route->run()
#19 D:\MYProject\htdocs\VMS\vendor\laravel\framework\src\Illuminate\Pipeline\Pipeline.php(128): Illuminate\Routing\Router->Illuminate\Routing\{closure}(Object(Illuminate\Http\Request))
#20 D:\MYProject\htdocs\VMS\app\Http\Middleware\PreventBackHistory.php(21): Illuminate\Pipeline\Pipeline->Illuminate\Pipeline\{closure}(Object(Illuminate\Http\Request))
